RT.typeof.ts	roundtrip	SELECT typeof(ts) FROM tprb LIMIT 1
RT.typeof.tz	roundtrip	SELECT typeof(tz) FROM tprb LIMIT 1
RT.eq.text	roundtrip	SELECT count(*) FROM tprb WHERE d = DATE '2021-01-03'
RT.eq.txt2	roundtrip	SELECT count(*) FROM tprb WHERE d = '2021-01-03'
RT.extract.d	roundtrip	SELECT date_part('year', d) FROM tprb LIMIT 1
EXTRACT.year.datepart	extract	SELECT date_part('year', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.year.kw	extract	SELECT EXTRACT(year FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.month.datepart	extract	SELECT date_part('month', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.month.kw	extract	SELECT EXTRACT(month FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.day.datepart	extract	SELECT date_part('day', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.day.kw	extract	SELECT EXTRACT(day FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.hour.datepart	extract	SELECT date_part('hour', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.hour.kw	extract	SELECT EXTRACT(hour FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.minute.datepart	extract	SELECT date_part('minute', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.minute.kw	extract	SELECT EXTRACT(minute FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.second.datepart	extract	SELECT date_part('second', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.second.kw	extract	SELECT EXTRACT(second FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.millisecond.datepart	extract	SELECT date_part('millisecond', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.millisecond.kw	extract	SELECT EXTRACT(millisecond FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.milliseconds.datepart	extract	SELECT date_part('milliseconds', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.milliseconds.kw	extract	SELECT EXTRACT(milliseconds FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.microsecond.datepart	extract	SELECT date_part('microsecond', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.microsecond.kw	extract	SELECT EXTRACT(microsecond FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.microseconds.datepart	extract	SELECT date_part('microseconds', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.microseconds.kw	extract	SELECT EXTRACT(microseconds FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.epoch.datepart	extract	SELECT date_part('epoch', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.epoch.kw	extract	SELECT EXTRACT(epoch FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dow.datepart	extract	SELECT date_part('dow', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dow.kw	extract	SELECT EXTRACT(dow FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.isodow.datepart	extract	SELECT date_part('isodow', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.isodow.kw	extract	SELECT EXTRACT(isodow FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.doy.datepart	extract	SELECT date_part('doy', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.doy.kw	extract	SELECT EXTRACT(doy FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.week.datepart	extract	SELECT date_part('week', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.week.kw	extract	SELECT EXTRACT(week FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.isoyear.datepart	extract	SELECT date_part('isoyear', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.isoyear.kw	extract	SELECT EXTRACT(isoyear FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.quarter.datepart	extract	SELECT date_part('quarter', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.quarter.kw	extract	SELECT EXTRACT(quarter FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.decade.datepart	extract	SELECT date_part('decade', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.decade.kw	extract	SELECT EXTRACT(decade FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.century.datepart	extract	SELECT date_part('century', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.century.kw	extract	SELECT EXTRACT(century FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.millennium.datepart	extract	SELECT date_part('millennium', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.millennium.kw	extract	SELECT EXTRACT(millennium FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.era.datepart	extract	SELECT date_part('era', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.era.kw	extract	SELECT EXTRACT(era FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.julian.datepart	extract	SELECT date_part('julian', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.julian.kw	extract	SELECT EXTRACT(julian FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.timezone.datepart	extract	SELECT date_part('timezone', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.timezone.kw	extract	SELECT EXTRACT(timezone FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.timezone_hour.datepart	extract	SELECT date_part('timezone_hour', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.timezone_hour.kw	extract	SELECT EXTRACT(timezone_hour FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.timezone_minute.datepart	extract	SELECT date_part('timezone_minute', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.timezone_minute.kw	extract	SELECT EXTRACT(timezone_minute FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dayofweek.datepart	extract	SELECT date_part('dayofweek', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dayofweek.kw	extract	SELECT EXTRACT(dayofweek FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dayofmonth.datepart	extract	SELECT date_part('dayofmonth', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dayofmonth.kw	extract	SELECT EXTRACT(dayofmonth FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dayofyear.datepart	extract	SELECT date_part('dayofyear', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.dayofyear.kw	extract	SELECT EXTRACT(dayofyear FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.weekday.datepart	extract	SELECT date_part('weekday', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.weekday.kw	extract	SELECT EXTRACT(weekday FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.weekofyear.datepart	extract	SELECT date_part('weekofyear', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.weekofyear.kw	extract	SELECT EXTRACT(weekofyear FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.yearweek.datepart	extract	SELECT date_part('yearweek', TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.yearweek.kw	extract	SELECT EXTRACT(yearweek FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.week.kwstr	extract	SELECT EXTRACT('week' FROM TIMESTAMP '2021-01-03 10:20:30.123456')
EXTRACT.second.whole	extract	SELECT date_part('second', TIMESTAMP '2021-01-03 10:20:30')
EXTRACT.epoch.date	extract	SELECT date_part('epoch', DATE '2021-01-03')
EXTRACT.epoch.kwdate	extract	SELECT EXTRACT(epoch FROM DATE '2021-01-03')
EXTRACT.dow.mon	extract	SELECT date_part('dow', DATE '2021-01-04')
EXTRACT.isodow.mon	extract	SELECT date_part('isodow', DATE '2021-01-04')
EXTRACT.dow.sat	extract	SELECT date_part('dow', DATE '2021-01-02')
EXTRACT.week.mon	extract	SELECT date_part('week', DATE '2021-01-04')
EXTRACT.week.jan1	extract	SELECT date_part('week', DATE '2021-01-01')
EXTRACT.isoyear.jan1	extract	SELECT date_part('isoyear', DATE '2021-01-01')
EXTRACT.col.year	extract	SELECT date_part('year', hired) FROM emp WHERE id=1
EXTRACT.col.kw	extract	SELECT EXTRACT(year FROM hired) FROM emp WHERE id=1
EXTRACT.year.sqlite	extract	SELECT CAST(strftime('%Y', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.month.sqlite	extract	SELECT CAST(strftime('%m', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.day.sqlite	extract	SELECT CAST(strftime('%d', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.hour.sqlite	extract	SELECT CAST(strftime('%H', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.minute.sqlite	extract	SELECT CAST(strftime('%M', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.second.sqlite	extract	SELECT CAST(strftime('%S', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.secondfrac.sqlite	extract	SELECT CAST(strftime('%f', '2021-01-03 10:20:30.123456') AS REAL)
EXTRACT.millisecond.sqlite	extract	SELECT CAST(strftime('%f', '2021-01-03 10:20:30.123456') AS REAL)*1000
EXTRACT.epoch.sqlite	extract	SELECT CAST(strftime('%s', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.epochfrac.sqlite	extract	SELECT (julianday('2021-01-03 10:20:30.123456') - 2440587.5)*86400.0
EXTRACT.dow.sqlite	extract	SELECT CAST(strftime('%w', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.isodow.sqlite	extract	SELECT CAST(strftime('%u', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.doy.sqlite	extract	SELECT CAST(strftime('%j', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.week.sqlite	extract	SELECT CAST(strftime('%V', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.weekU.sqlite	extract	SELECT CAST(strftime('%U', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.weekW.sqlite	extract	SELECT CAST(strftime('%W', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.isoyear.sqlite	extract	SELECT CAST(strftime('%G', '2021-01-03 10:20:30.123456') AS INTEGER)
EXTRACT.quarter.sqlite	extract	SELECT (CAST(strftime('%m', '2021-01-03 10:20:30.123456') AS INTEGER)+2)/3
EXTRACT.decade.sqlite	extract	SELECT CAST(strftime('%Y', '2021-01-03 10:20:30.123456') AS INTEGER)/10
EXTRACT.century.sqlite	extract	SELECT (CAST(strftime('%Y', '2021-01-03 10:20:30.123456') AS INTEGER)-1)/100+1
EXTRACT.julian.sqlite	extract	SELECT julianday('2021-01-03 10:20:30.123456')
EXTRACT.dow.sqlite.mon	extract	SELECT CAST(strftime('%w', '2021-01-04') AS INTEGER)
EXTRACT.isodow.sqlite.mon	extract	SELECT CAST(strftime('%u', '2021-01-04') AS INTEGER)
DATE_TRUNC.microseconds.native	trunc	SELECT date_trunc('microseconds', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.milliseconds.native	trunc	SELECT date_trunc('milliseconds', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.second.native	trunc	SELECT date_trunc('second', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.minute.native	trunc	SELECT date_trunc('minute', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.hour.native	trunc	SELECT date_trunc('hour', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.day.native	trunc	SELECT date_trunc('day', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.week.native	trunc	SELECT date_trunc('week', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.month.native	trunc	SELECT date_trunc('month', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.quarter.native	trunc	SELECT date_trunc('quarter', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.year.native	trunc	SELECT date_trunc('year', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.decade.native	trunc	SELECT date_trunc('decade', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.century.native	trunc	SELECT date_trunc('century', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.millennium.native	trunc	SELECT date_trunc('millennium', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.microsecond.native	trunc	SELECT date_trunc('microsecond', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.millisecond.native	trunc	SELECT date_trunc('millisecond', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.isoyear.native	trunc	SELECT date_trunc('isoyear', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.yearweek.native	trunc	SELECT date_trunc('yearweek', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.weekday.native	trunc	SELECT date_trunc('weekday', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.week.mon	trunc	SELECT date_trunc('week', DATE '2021-01-04')
DATE_TRUNC.week.sun	trunc	SELECT date_trunc('week', DATE '2021-01-03')
DATE_TRUNC.date.month	trunc	SELECT date_trunc('month', DATE '2021-01-03')
DATE_TRUNC.ident	trunc	SELECT date_trunc(month, TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.datetrunc	trunc	SELECT datetrunc('month', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC.col	trunc	SELECT date_trunc('month', hired) FROM emp WHERE id=1
DATE_TRUNC_DAY.cast	trunc	SELECT CAST(TIMESTAMP '2021-01-03 10:20:30.123456' AS DATE)
DATE_TRUNC_DAY.dtrunc	trunc	SELECT date_trunc('day', TIMESTAMP '2021-01-03 10:20:30.123456')
DATE_TRUNC_DAY.sqlite.date	trunc	SELECT date('2021-01-03 10:20:30.123456')
DATE_TRUNC_DAY.sqlite.sod	trunc	SELECT datetime('2021-01-03 10:20:30.123456', 'start of day')
DATE_TRUNC.second.sqlite	trunc	SELECT strftime('%Y-%m-%d %H:%M:%S', '2021-01-03 10:20:30.123456')
DATE_TRUNC.minute.sqlite	trunc	SELECT strftime('%Y-%m-%d %H:%M:00', '2021-01-03 10:20:30.123456')
DATE_TRUNC.hour.sqlite	trunc	SELECT strftime('%Y-%m-%d %H:00:00', '2021-01-03 10:20:30.123456')
DATE_TRUNC.day.sqlite	trunc	SELECT datetime('2021-01-03 10:20:30.123456', 'start of day')
DATE_TRUNC.month.sqlite	trunc	SELECT datetime('2021-01-03 10:20:30.123456', 'start of month')
DATE_TRUNC.year.sqlite	trunc	SELECT datetime('2021-01-03 10:20:30.123456', 'start of year')
DATE_TRUNC.week.sqlite	trunc	SELECT datetime('2021-01-03 10:20:30.123456', '-6 days', 'weekday 1')
DATE_TRUNC.week.sqlite.mon	trunc	SELECT datetime('2021-01-04', '-6 days', 'weekday 1')
DATE_TRUNC.week.sqlite.alt	trunc	SELECT datetime('2021-01-03 10:20:30.123456', 'weekday 1', '-7 days')
DATE_TRUNC.quarter.sqlite	trunc	SELECT datetime('2021-01-03 10:20:30.123456', 'start of year', '+' || (((CAST(strftime('%m', '2021-01-03 10:20:30.123456') AS INTEGER)-1)/3)*3) || ' months')
DATE_TRUNC.milli.sqlite	trunc	SELECT strftime('%Y-%m-%d %H:%M:%f', '2021-01-03 10:20:30.123456')
MAKE_DATE.native	make	SELECT make_date(2021, 1, 3)
MAKE_DATE.struct	make	SELECT make_date({'year': 2021, 'month': 1, 'day': 3})
MAKE_DATE.sqlite.printf	make	SELECT date(printf('%04d-%02d-%02d', 2021, 1, 3))
MAKE_DATE.sqlite.format	make	SELECT date(format('%04d-%02d-%02d', 2021, 1, 3))
MAKE_DATE.sqlite.concat	make	SELECT date('0000-01-01', '+' || (2021-0) || ' years', '+' || (1-1) || ' months', '+' || (3-1) || ' days')
MAKE_DATE.overflow	make	SELECT make_date(2021, 2, 30)
MAKE_TIMESTAMP.6	make	SELECT make_timestamp(2021, 1, 3, 10, 20, CAST(30.5 AS DOUBLE))
MAKE_TIMESTAMP.6plain	make	SELECT make_timestamp(2021, 1, 3, 10, 20, 30.5)
MAKE_TIMESTAMP.6int	make	SELECT make_timestamp(2021, 1, 3, 10, 20, 30)
MAKE_TIMESTAMP.micros	make	SELECT make_timestamp(1609669230123456)
MAKE_TIMESTAMP.tz	make	SELECT make_timestamptz(2021, 1, 3, 10, 20, 30.5)
MAKE_TIMESTAMP.sqlite.printf	make	SELECT datetime(printf('%04d-%02d-%02d %02d:%02d:%02d', 2021, 1, 3, 10, 20, 30))
MAKE_TIMESTAMP.sqlite.frac	make	SELECT strftime('%Y-%m-%d %H:%M:%f', printf('%04d-%02d-%02d %02d:%02d:%s', 2021, 1, 3, 10, 20, '30.5'))
MAKE_INTERVAL.pg	make	SELECT make_interval(0, 1, 0, 0, 0, 0, 0)
MAKE_INTERVAL.named	make	SELECT make_interval(months => 1)
ADD_INTERVAL.to_years.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_years(1)
ADD_INTERVAL.to_months.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_months(1)
ADD_INTERVAL.to_weeks.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_weeks(1)
ADD_INTERVAL.to_days.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_days(1)
ADD_INTERVAL.to_hours.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_hours(1)
ADD_INTERVAL.to_minutes.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_minutes(1)
ADD_INTERVAL.to_seconds.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_seconds(1)
ADD_INTERVAL.to_milliseconds.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_milliseconds(1)
ADD_INTERVAL.to_microseconds.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_microseconds(1)
ADD_INTERVAL.to_decades.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_decades(1)
ADD_INTERVAL.to_centuries.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_centuries(1)
ADD_INTERVAL.to_millennia.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_millennia(1)
ADD_INTERVAL.to_quarters.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_quarters(1)
ADD_INTERVAL.years.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 year'
ADD_INTERVAL.years.mkivl	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + make_interval(years => 1)
ADD_INTERVAL.years.cast	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + (1 || ' years')::interval
ADD_INTERVAL.years.mul	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + 1 * INTERVAL '1 year'
ADD_INTERVAL.months.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 month'
ADD_INTERVAL.months.mkivl	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + make_interval(months => 1)
ADD_INTERVAL.months.cast	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + (1 || ' months')::interval
ADD_INTERVAL.months.mul	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + 1 * INTERVAL '1 month'
ADD_INTERVAL.weeks.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 week'
ADD_INTERVAL.weeks.mkivl	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + make_interval(weeks => 1)
ADD_INTERVAL.weeks.cast	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + (1 || ' weeks')::interval
ADD_INTERVAL.weeks.mul	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + 1 * INTERVAL '1 week'
ADD_INTERVAL.days.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 day'
ADD_INTERVAL.days.mkivl	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + make_interval(days => 1)
ADD_INTERVAL.days.cast	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + (1 || ' days')::interval
ADD_INTERVAL.days.mul	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + 1 * INTERVAL '1 day'
ADD_INTERVAL.hours.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 hour'
ADD_INTERVAL.hours.mkivl	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + make_interval(hours => 1)
ADD_INTERVAL.hours.cast	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + (1 || ' hours')::interval
ADD_INTERVAL.hours.mul	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + 1 * INTERVAL '1 hour'
ADD_INTERVAL.minutes.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 minute'
ADD_INTERVAL.minutes.mkivl	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + make_interval(mins => 1)
ADD_INTERVAL.minutes.cast	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + (1 || ' minutes')::interval
ADD_INTERVAL.minutes.mul	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + 1 * INTERVAL '1 minute'
ADD_INTERVAL.seconds.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 second'
ADD_INTERVAL.seconds.mkivl	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + make_interval(secs => 1)
ADD_INTERVAL.seconds.cast	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + (1 || ' seconds')::interval
ADD_INTERVAL.seconds.mul	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + 1 * INTERVAL '1 second'
ADD_INTERVAL.ms.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1500 milliseconds'
ADD_INTERVAL.us.lit	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + INTERVAL '1 microsecond'
ADD_INTERVAL.ms.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_milliseconds(1500)
ADD_INTERVAL.us.duck	interval	SELECT TIMESTAMP '2021-01-03 10:20:30.123456' + to_microseconds(1)
ADD_INTERVAL.EDGE.eom.duck	interval	SELECT DATE '2020-01-31' + to_months(1)
ADD_INTERVAL.EDGE.eom.lit	interval	SELECT DATE '2020-01-31' + INTERVAL '1 month'
ADD_INTERVAL.EDGE.eom.sqlite	interval	SELECT date('2020-01-31', '+1 month')
ADD_INTERVAL.EDGE.leap.duck	interval	SELECT DATE '2020-02-29' + to_years(1)
ADD_INTERVAL.EDGE.leap.lit	interval	SELECT DATE '2020-02-29' + INTERVAL '1 year'
ADD_INTERVAL.EDGE.leap.sqlite	interval	SELECT date('2020-02-29', '+1 year')
ADD_INTERVAL.EDGE.negmonth.duck	interval	SELECT DATE '2020-03-31' + to_months(-1)
ADD_INTERVAL.EDGE.negmonth.lit	interval	SELECT DATE '2020-03-31' + INTERVAL '-1 month'
ADD_INTERVAL.EDGE.negmonth.sqlite	interval	SELECT date('2020-03-31', '-1 month')
SQLITEMOD.00.p1_day	sqlitemod	SELECT datetime('2021-01-03 10:20:30.123456', '+1 day')
SQLITEMOD.01.m1_day	sqlitemod	SELECT datetime('2021-01-03 10:20:30.123456', '-1 day')
