# BATCH 1 — carrier / correlated explosion / JSON census / graph envelope
cor.exists	explode	SELECT COUNT(*) FROM emp e WHERE EXISTS (SELECT 1 FROM dept d WHERE d.id = e.dept_id)
cor.tblfn1	explode	SELECT COUNT(*) FROM arrtab t, seq_1_to_3
cor.tblfn2	explode	SELECT COUNT(*) FROM seq_1_to_5
cor.tblfn3	explode	SELECT COUNT(*) FROM seq_0_to_9
cor.tblfn4	explode	SELECT COUNT(*) FROM arrtab t, seq_0_to_9 s WHERE s.seq < JSON_LENGTH(t.arr)
cor.tblfn5	explode	SELECT SUM(CAST(JSON_EXTRACT(t.arr, CONCAT('$[', s.seq, ']')) AS SIGNED)) FROM arrtab t, seq_0_to_9 s WHERE s.seq < JSON_LENGTH(t.arr)
cor.tblfn6	explode	SELECT COUNT(*) FROM arrtab t JOIN seq_0_to_99 s ON s.seq < JSON_LENGTH(t.arr)
cor.seqcorr	explode	SELECT COUNT(*) FROM arrtab t, seq_0_to_JSON_LENGTH(t.arr)
cor.unionnum	explode	SELECT SUM(CAST(JSON_EXTRACT(t.arr, CONCAT('$[', n.i, ']')) AS SIGNED)) FROM arrtab t JOIN (SELECT 0 AS i UNION ALL SELECT 1 UNION ALL SELECT 2 UNION ALL SELECT 3) n ON n.i < JSON_LENGTH(t.arr)
# ---- A4: recursive CTE index walk (the lambda-free, JSON_TABLE-free explosion)
rec.basic	explode	WITH RECURSIVE n(i) AS (SELECT 0 UNION ALL SELECT i+1 FROM n WHERE i < 5) SELECT COUNT(*) FROM n
rec.explode1	explode	WITH RECURSIVE ex AS (SELECT id, arr, 0 AS n FROM arrtab WHERE JSON_LENGTH(arr) > 0 UNION ALL SELECT id, arr, n+1 FROM ex WHERE n+1 < JSON_LENGTH(arr)) SELECT COUNT(*) FROM ex
rec.explode2	explode	WITH RECURSIVE ex AS (SELECT id, arr, 0 AS n FROM arrtab WHERE JSON_LENGTH(arr) > 0 UNION ALL SELECT id, arr, n+1 FROM ex WHERE n+1 < JSON_LENGTH(arr)) SELECT SUM(CAST(JSON_EXTRACT(arr, CONCAT('$[', n, ']')) AS SIGNED)) FROM ex
rec.explode3	explode	WITH RECURSIVE ex AS (SELECT id, arr, 0 AS n, JSON_EXTRACT(arr,'$[0]') AS v FROM arrtab WHERE JSON_LENGTH(arr) > 0 UNION ALL SELECT id, arr, n+1, JSON_EXTRACT(arr, CONCAT('$[', n+1, ']')) FROM ex WHERE n+1 < JSON_LENGTH(arr)) SELECT GROUP_CONCAT(CONCAT(id,':',v) ORDER BY id, n) FROM ex
rec.explodeagg	explode	WITH RECURSIVE ex AS (SELECT id, arr, 0 AS n FROM arrtab WHERE JSON_LENGTH(arr) > 0 UNION ALL SELECT id, arr, n+1 FROM ex WHERE n+1 < JSON_LENGTH(arr)) SELECT JSON_ARRAYAGG(CAST(JSON_EXTRACT(arr, CONCAT('$[', n, ']')) AS SIGNED)) FROM ex WHERE id=1
rec.filtermap	explode	WITH RECURSIVE ex AS (SELECT id, arr, 0 AS n FROM arrtab WHERE JSON_LENGTH(arr) > 0 UNION ALL SELECT id, arr, n+1 FROM ex WHERE n+1 < JSON_LENGTH(arr)) SELECT id, JSON_ARRAYAGG(CAST(JSON_EXTRACT(arr, CONCAT('$[', n, ']')) AS SIGNED) * 2) FROM ex WHERE CAST(JSON_EXTRACT(arr, CONCAT('$[', n, ']')) AS SIGNED) > 15 GROUP BY id
# ---- A5: JSON function census
js.array	json	SELECT JSON_ARRAY(1,2,3)
js.object	json	SELECT JSON_OBJECT('a',1,'b','x')
js.arrayagg	json	SELECT JSON_ARRAYAGG(id) FROM emp
js.arrayaggord	json	SELECT JSON_ARRAYAGG(id ORDER BY id DESC) FROM emp
js.arrayagglim	json	SELECT JSON_ARRAYAGG(id LIMIT 2) FROM emp
js.objectagg	json	SELECT JSON_OBJECTAGG(id, name) FROM emp
js.extract	json	SELECT JSON_EXTRACT('[1,2,3]', '$[1]')
js.extractstar	json	SELECT JSON_EXTRACT('{"a":{"b":7}}', '$.a.b')
js.value	json	SELECT JSON_VALUE('{"a":1}', '$.a')
js.query	json	SELECT JSON_QUERY('{"a":[1,2]}', '$.a')
js.length	json	SELECT JSON_LENGTH('[1,2,3]')
js.type	json	SELECT JSON_TYPE('[1,2,3]')
js.typeobj	json	SELECT JSON_TYPE('{"a":1}')
js.typeint	json	SELECT JSON_TYPE('7')
js.contains	json	SELECT JSON_CONTAINS('[1,2,3]', '2')
js.containspath	json	SELECT JSON_CONTAINS_PATH('{"a":1}', 'one', '$.a')
js.mergepatch	json	SELECT JSON_MERGE_PATCH('{"a":1,"c":3}','{"a":null,"b":2}')
js.mergepreserve	json	SELECT JSON_MERGE_PRESERVE('{"a":1}','{"b":2}')
js.keys	json	SELECT JSON_KEYS('{"a":1,"b":2}')
js.valid	json	SELECT JSON_VALID('[1]')
js.unquote	json	SELECT JSON_UNQUOTE(JSON_EXTRACT('{"a":"x"}','$.a'))
js.quote	json	SELECT JSON_QUOTE('a"b')
js.arrow	json	SELECT CAST('{"a":1}' AS JSON) -> '$.a'
js.arrow2	json	SELECT CAST('{"a":"x"}' AS JSON) ->> '$.a'
js.arrowcol	json	SELECT doc -> '$.a' FROM jsontab WHERE id=1
js.arrowcol2	json	SELECT doc ->> '$.a' FROM jsontab WHERE id=1
js.depth	json	SELECT JSON_DEPTH('[1,[2]]')
js.search	json	SELECT JSON_SEARCH('{"a":"x"}','one','x')
js.set	json	SELECT JSON_SET('{"a":1}','$.b',2)
js.insert	json	SELECT JSON_INSERT('{"a":1}','$.b',2)
js.replace	json	SELECT JSON_REPLACE('{"a":1}','$.a',9)
js.remove	json	SELECT JSON_REMOVE('{"a":1,"b":2}','$.a')
js.arrayappend	json	SELECT JSON_ARRAY_APPEND('[1,2]','$',3)
js.arrayinsert	json	SELECT JSON_ARRAY_INSERT('[1,3]','$[1]',2)
js.compact	json	SELECT JSON_COMPACT('{ "a" : 1 }')
js.detailed	json	SELECT JSON_DETAILED('{"a":1}')
js.exists	json	SELECT JSON_EXISTS('{"a":1}','$.a')
js.overlaps	json	SELECT JSON_OVERLAPS('[1,2]','[2,3]')
js.equals	json	SELECT JSON_EQUALS('{"a":1,"b":2}','{"b":2,"a":1}')
js.normalize	json	SELECT JSON_NORMALIZE('{"b":2,"a":1}')
js.table.exists	json	SELECT JSON_VALUE('[1,2,3]','$[1]')
js.pretty	json	SELECT JSON_PRETTY('{"a":1}')
# ---- A6: nested-JSON double-encoding — THE weak spot
dbl.c1	jsonnest	SELECT JSON_OBJECT('k', JSON_ARRAY(1,2))
dbl.c2	jsonnest	SELECT JSON_OBJECT('k', (SELECT JSON_ARRAYAGG(id) FROM emp))
dbl.c3	jsonnest	SELECT JSON_ARRAYAGG(JSON_OBJECT('id', id)) FROM emp
dbl.c4	jsonnest	SELECT JSON_OBJECT('k', CAST((SELECT JSON_ARRAYAGG(id) FROM emp) AS JSON))
dbl.c5	jsonnest	SELECT JSON_OBJECT('k', JSON_QUERY((SELECT JSON_ARRAYAGG(id) FROM emp), '$'))
dbl.c6	jsonnest	SELECT JSON_OBJECT('k', JSON_EXTRACT((SELECT JSON_ARRAYAGG(id) FROM emp), '$'))
dbl.c7	jsonnest	SELECT JSON_MERGE_PATCH(JSON_OBJECT('a',1), JSON_OBJECT('k', JSON_ARRAY(1,2)))
dbl.c8	jsonnest	SELECT JSON_COMPACT(CONCAT('{"k":', (SELECT JSON_ARRAYAGG(id) FROM emp), '}'))
# ---- B: the graph-fetch envelope
gf.l1	graph	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name', s.name)), JSON_ARRAY()) FROM emp s
gf.l2	graph	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name', s.name, 'projects', (SELECT JSON_ARRAYAGG(JSON_OBJECT('name', p.name)) FROM proj p WHERE p.emp_id = s.id))), JSON_ARRAY()) FROM emp s
gf.l2q	graph	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name', s.name, 'projects', JSON_QUERY((SELECT JSON_ARRAYAGG(JSON_OBJECT('name', p.name)) FROM proj p WHERE p.emp_id = s.id),'$'))), JSON_ARRAY()) FROM emp s
gf.l2e	graph	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name', s.name, 'projects', JSON_EXTRACT((SELECT JSON_ARRAYAGG(JSON_OBJECT('name', p.name)) FROM proj p WHERE p.emp_id = s.id),'$'))), JSON_ARRAY()) FROM emp s
gf.l3	graph	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('name', d.name, 'emps', (SELECT JSON_ARRAYAGG(JSON_OBJECT('name', e.name, 'projects', (SELECT JSON_ARRAYAGG(JSON_OBJECT('name', p.name)) FROM proj p WHERE p.emp_id = e.id))) FROM emp e WHERE e.dept_id = d.id))), JSON_ARRAY()) FROM dept d
gf.order	graph	SELECT JSON_ARRAYAGG(JSON_OBJECT('id', s.id) ORDER BY s.id DESC) FROM emp s
gf.empty	graph	SELECT COALESCE(JSON_ARRAYAGG(JSON_OBJECT('n', name)), JSON_ARRAY()) FROM emp WHERE 1=0
gf.emptyraw	graph	SELECT JSON_ARRAYAGG(name) FROM emp WHERE 1=0
gf.nullelem	graph	SELECT JSON_ARRAYAGG(sal) FROM emp
gf.nullobj	graph	SELECT JSON_OBJECT('a', NULL, 'b', 1)
gf.leafdate	graph	SELECT JSON_OBJECT('d', hired, 't', CAST(hired AS DATETIME), 'n', sal, 'dec', CAST(1.25 AS DECIMAL(10,2)), 'b', (1=1)) FROM emp WHERE id=1
gf.readback	graph	SELECT CAST('{"a":1}' AS JSON)
gf.readbackcol	graph	SELECT doc FROM jsontab WHERE id=1
gf.checkedenv	graph	SELECT JSON_ARRAY(CASE WHEN 1=0 THEN JSON_OBJECT('id','c1') END, JSON_OBJECT('id','c2'))
gf.checkedenv2	graph	SELECT JSON_REMOVE(JSON_ARRAY(CASE WHEN 1=0 THEN JSON_OBJECT('id','c1') END, JSON_OBJECT('id','c2')), '$[0]')
