# BATCH 5 — session config, VALUES naming, variant/fold, sourceUrl, remaining SqlFn
je.baddoc	explode	SELECT COUNT(*) FROM (SELECT 'notjson' a) t, JSON_TABLE(t.a,'$[*]' COLUMNS (v INT PATH '$')) jt
je.scalar	explode	SELECT COUNT(*) FROM JSON_TABLE('5','$' COLUMNS (v INT PATH '$')) jt
je.objiter	explode	SELECT COUNT(*) FROM JSON_TABLE('{"a":1,"b":2}','$.*' COLUMNS (v INT PATH '$')) jt
je.deep	explode	SELECT COUNT(*) FROM JSON_TABLE('[[1,2],[3,4]]','$[*][*]' COLUMNS (v INT PATH '$')) jt
je.nested2	explode	SELECT SUM(v) FROM JSON_TABLE('[{"x":[1,2]},{"x":[3]}]','$[*]' COLUMNS (NESTED PATH '$.x[*]' COLUMNS (v INT PATH '$'))) jt
je.jsoncoltype	explode	SELECT v FROM JSON_TABLE('[{"a":{"b":1}}]','$[*]' COLUMNS (v JSON PATH '$.a')) jt
je.dbltable	explode	SELECT COUNT(*) FROM emp e, JSON_TABLE(CONCAT('[',e.id,']'),'$[*]' COLUMNS (v INT PATH '$')) a, JSON_TABLE(CONCAT('[',a.v,']'),'$[*]' COLUMNS (w INT PATH '$')) b
je.aggarg	explode	SELECT COUNT(*) FROM (SELECT JSON_ARRAYAGG(id) j FROM emp) t, JSON_TABLE(t.j,'$[*]' COLUMNS (v INT PATH '$')) jt
je.wheretop	explode	SELECT SUM(jt.v) FROM arrtab t, JSON_TABLE(t.arr,'$[*]' COLUMNS (v INT PATH '$')) jt WHERE t.id=1
je.groupby	explode	SELECT GROUP_CONCAT(CONCAT(id,'=',s) ORDER BY id) FROM (SELECT t.id, SUM(jt.v) s FROM arrtab t, JSON_TABLE(t.arr,'$[*]' COLUMNS (v INT PATH '$')) jt GROUP BY t.id) x
# ---- decimal / division precision
dp.div	num	SELECT 1/3
dp.divinc	num	SELECT @@div_precision_increment
dp.decdiv	num	SELECT CAST(1 AS DECIMAL(20,10)) / 3
dp.decmul	num	SELECT CAST(1.5 AS DECIMAL(10,2)) * CAST(2.5 AS DECIMAL(10,2))
dp.decadd	num	SELECT CAST(1.5 AS DECIMAL(10,2)) + CAST(2.505 AS DECIMAL(10,3))
dp.sumdec	num	SELECT SUM(budget)/COUNT(*) FROM proj
dp.avgdec	num	SELECT AVG(budget) FROM proj
dp.maxdec	num	SELECT CAST(1 AS DECIMAL(65,30))
dp.maxdec2	num	SELECT CAST(1 AS DECIMAL(66,0))
dp.maxscale	num	SELECT CAST(1 AS DECIMAL(40,31))
# ---- misc SqlFn spot checks in my slice
sf.listagg	fn	SELECT GROUP_CONCAT(name ORDER BY id SEPARATOR '-') FROM emp
sf.arraylit	fn	SELECT JSON_ARRAY('a',1,NULL)
sf.structlit	fn	SELECT JSON_OBJECT('a',1,'b','x')
sf.structget	fn	SELECT JSON_UNQUOTE(JSON_EXTRACT(JSON_OBJECT('a',1,'b','x'),'$.b'))
sf.mapempty	fn	SELECT JSON_OBJECT()
sf.mapfromentries	fn	SELECT JSON_OBJECTAGG(k,v) FROM (SELECT 'a' k, 1 v) t
sf.rangefn	fn	SELECT JSON_ARRAYAGG(seq) FROM seq_1_to_3
sf.rangefnstep	fn	SELECT JSON_ARRAYAGG(seq) FROM seq_1_to_10_step_3
sf.rangedyn	fn	SELECT COUNT(*) FROM seq_1_to_10 WHERE seq <= (SELECT COUNT(*) FROM emp)
sf.listflatten	fn	SELECT JSON_ARRAYAGG(v) FROM JSON_TABLE('[[1,2],[3]]','$[*]' COLUMNS (NESTED PATH '$[*]' COLUMNS (v INT PATH '$'))) jt
